,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,activation,batch_size,dropout,epochs,learning_rate,optimizer,GFLOPS,acc,best_epoch,best_val_loss,epoch,loss,val_acc,val_loss
88,absurd-sweep-33,uiqnw2ml,finished,-,viettran,,2022-12-14T09:05:30.000Z,131,6og0xp9o,relu,90,0.6,10,0.0005,Adadelta,1.6411343405,0.5146821737289429,,,9.0,0.4244072735309601,0.6051613092422485,0.0872410237789154
89,youthful-sweep-32,uiqnw2ml,finished,-,viettran,,2022-12-14T09:03:38.000Z,109,6og0xp9o,elu,30,0.2,10,0.01,Adadelta,1.6411343405,0.6615037322044373,,,9.0,0.080269768834114,0.6051613092422485,0.0739899054169654
90,easy-sweep-31,uiqnw2ml,finished,-,viettran,,2022-12-14T09:00:24.000Z,191,6og0xp9o,elu,150,0.2,10,0.001,Adam,1.6411343405,0.5834140181541443,,,9.0,0.2688256800174713,0.6051613092422485,0.0814776197075843
91,vague-sweep-30,uiqnw2ml,finished,-,viettran,,2022-12-14T08:58:06.000Z,133,6og0xp9o,elu,150,0.6,10,0.0005,RMSProp,1.6411343405,0.6621490716934204,,,9.0,0.0771059691905975,0.6051613092422485,0.0855225995182991
92,classic-sweep-29,uiqnw2ml,finished,-,viettran,,2022-12-14T08:56:14.000Z,109,6og0xp9o,tanh,60,0.6,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0708444118499755,0.6051613092422485,0.0823790207505226
93,solar-sweep-28,uiqnw2ml,finished,-,viettran,,2022-12-14T08:54:27.000Z,106,6og0xp9o,relu,60,0.2,10,0.0005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0704400762915611,0.6051613092422485,0.0826722085475921
94,faithful-sweep-27,uiqnw2ml,finished,-,viettran,,2022-12-14T08:52:35.000Z,111,6og0xp9o,elu,120,0.2,10,0.01,RMSProp,1.6411343405,0.6624717712402344,,,9.0,484360.4375,0.6051613092422485,0.1485462933778762
95,vivid-sweep-26,uiqnw2ml,finished,-,viettran,,2022-12-14T08:50:43.000Z,107,6og0xp9o,relu,60,0.6,10,0.01,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0702874064445495,0.6051613092422485,0.0860184431076049
96,fancy-sweep-25,uiqnw2ml,finished,-,viettran,,2022-12-14T08:48:31.000Z,131,6og0xp9o,relu,90,0.2,10,0.0001,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0720244273543357,0.6051613092422485,0.0866700038313865
97,lively-sweep-24,uiqnw2ml,finished,-,viettran,,2022-12-14T08:46:39.000Z,108,6og0xp9o,relu,150,0.2,10,0.0001,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702779963612556,0.6051613092422485,0.0857514590024948
98,rich-sweep-23,uiqnw2ml,finished,-,viettran,,2022-12-14T08:44:47.000Z,108,6og0xp9o,tanh,120,0.6,10,0.005,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0706481859087944,0.6051613092422485,0.0854882150888443
99,northern-sweep-22,uiqnw2ml,finished,-,viettran,,2022-12-14T08:42:30.000Z,134,6og0xp9o,elu,90,0.6,10,0.01,Adadelta,1.6411343405,0.397870272397995,,,9.0,4.3927154541015625,0.6051613092422485,0.0995083749294281
100,woven-sweep-21,uiqnw2ml,finished,-,viettran,,2022-12-14T08:40:12.000Z,133,6og0xp9o,tanh,60,0.6,10,0.01,Adam,1.6411343405,0.6627944707870483,,,9.0,0.070857897400856,0.6051613092422485,0.0842154994606971
101,robust-sweep-20,uiqnw2ml,finished,-,viettran,,2022-12-14T08:38:15.000Z,112,6og0xp9o,elu,30,0.2,10,0.001,RMSProp,1.6411343405,0.6008389592170715,,,9.0,6932.72802734375,0.6051613092422485,0.085601232945919
102,copper-sweep-19,uiqnw2ml,finished,-,viettran,,2022-12-14T08:36:18.000Z,116,6og0xp9o,elu,120,0.6,10,0.01,Adadelta,1.6411343405,0.4546627998352051,,,9.0,1.9790003299713137,0.6051613092422485,0.2297711968421936
103,polished-sweep-18,uiqnw2ml,finished,-,viettran,,2022-12-14T08:34:26.000Z,110,6og0xp9o,tanh,60,0.4,10,0.01,Adadelta,1.6411343405,0.5108099579811096,,,9.0,0.5726668238639832,0.6051613092422485,0.0842208191752433
104,frosty-sweep-17,uiqnw2ml,finished,-,viettran,,2022-12-14T08:32:09.000Z,134,6og0xp9o,relu,150,0.6,10,0.0001,Adadelta,1.6411343405,0.5543723702430725,,,9.0,0.7403577566146851,0.6051613092422485,0.0847238525748252
105,bright-sweep-16,uiqnw2ml,finished,-,viettran,,2022-12-14T08:30:07.000Z,119,6og0xp9o,elu,90,0.4,10,0.01,Adadelta,1.6411343405,0.6131010055541992,,,9.0,0.1958083063364029,0.6051613092422485,0.0786813870072364
106,rare-sweep-15,uiqnw2ml,finished,-,viettran,,2022-12-14T08:27:49.000Z,133,6og0xp9o,relu,150,0.4,10,0.001,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0703267380595207,0.6051613092422485,0.0869319960474968
107,fresh-sweep-14,uiqnw2ml,finished,-,viettran,,2022-12-14T08:25:56.000Z,110,6og0xp9o,tanh,30,0.4,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0704802796244621,0.6051613092422485,0.0851610526442527
108,light-sweep-13,uiqnw2ml,finished,-,viettran,,2022-12-14T08:23:35.000Z,132,6og0xp9o,relu,90,0.4,10,0.0001,RMSProp,1.6411343405,0.6627944707870483,9.0,0.0699562653899192,9.0,0.063869684934616,0.6051613092422485,0.0699562653899192
109,upbeat-sweep-12,uiqnw2ml,finished,-,viettran,,2022-12-14T08:21:43.000Z,108,6og0xp9o,relu,120,0.2,10,0.0001,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702801644802093,0.6051613092422485,0.085610993206501
110,silver-sweep-11,uiqnw2ml,finished,-,viettran,,2022-12-14T08:19:51.000Z,108,6og0xp9o,elu,60,0.4,10,0.0001,SGD,1.6411343405,0.6434333920478821,,,9.0,0.1399020850658416,0.6051613092422485,0.086795762181282
111,blooming-sweep-10,uiqnw2ml,finished,-,viettran,,2022-12-14T08:17:54.000Z,114,6og0xp9o,tanh,60,0.6,10,0.01,Adam,1.6411343405,0.6627944707870483,2.0,0.0775730982422828,9.0,0.0706384405493736,0.6051613092422485,0.0836997330188751
112,flowing-sweep-9,uiqnw2ml,finished,-,viettran,,2022-12-14T08:15:37.000Z,131,6og0xp9o,tanh,90,0.6,10,0.01,Adam,1.6411343405,0.6627944707870483,4.0,0.0803161785006523,9.0,0.0707651749253273,0.6051613092422485,0.0841492563486099
113,different-sweep-8,uiqnw2ml,finished,-,viettran,,2022-12-14T08:13:19.000Z,133,6og0xp9o,elu,150,0.4,10,0.001,RMSProp,1.6411343405,0.640206515789032,,,9.0,27.39713859558105,0.6051613092422485,0.084061823785305
114,grateful-sweep-7,uiqnw2ml,finished,-,viettran,,2022-12-14T08:10:59.000Z,126,6og0xp9o,tanh,60,0.2,10,0.0005,Adadelta,1.6411343405,0.593739926815033,,,9.0,0.245614469051361,0.6051613092422485,0.0946713387966156
115,polar-sweep-6,uiqnw2ml,finished,-,viettran,,2022-12-14T08:08:45.000Z,132,6og0xp9o,relu,60,0.4,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0703115463256836,0.6051613092422485,0.0854502394795417
116,elated-sweep-5,uiqnw2ml,finished,-,viettran,,2022-12-14T08:06:28.000Z,132,6og0xp9o,elu,90,0.6,10,0.01,RMSProp,1.6411343405,0.5563085079193115,,,9.0,291534.5,0.6051613092422485,0.103926807641983
117,visionary-sweep-4,uiqnw2ml,finished,-,viettran,,2022-12-14T08:04:36.000Z,109,6og0xp9o,relu,150,0.6,10,0.005,RMSProp,1.6411343405,0.6627944707870483,7.0,0.0832768380641937,9.0,0.0704388618469238,0.6051613092422485,0.0881698876619339
118,autumn-sweep-3,uiqnw2ml,finished,-,viettran,,2022-12-14T08:02:34.000Z,118,6og0xp9o,tanh,90,0.6,10,0.01,Adadelta,1.6411343405,0.4572442770004273,,,9.0,1.6307698488235474,0.6051613092422485,0.1111031025648117
119,gallant-sweep-2,uiqnw2ml,finished,-,viettran,,2022-12-14T08:00:20.000Z,131,6og0xp9o,relu,60,0.6,10,0.0005,Adadelta,1.6411343405,0.4801549017429352,9.0,0.0856707841157913,9.0,0.3102370500564575,0.6051613092422485,0.0856707841157913
120,lucky-sweep-1,uiqnw2ml,finished,-,viettran,,2022-12-14T07:57:49.000Z,146,6og0xp9o,relu,60,0.2,10,0.01,Adadelta,1.6411343405,0.6627944707870483,9.0,0.0857840031385421,9.0,0.0701658353209495,0.6051613092422485,0.0857840031385421
